session_id,session_length,session_position,is_skip_int
6099,189,130,0
6100,10,0,0
6100,10,5,0
6101,70,50,1
6104,80,6,0
6104,80,14,0
6104,80,25,1
6104,80,49,1
6104,80,63,1
6104,80,70,0
6104,80,74,1
6104,80,75,0
6105,15,3,1
6105,15,6,0
6105,15,7,0
6105,15,9,0
6106,49,21,0
6106,49,32,0
6106,49,33,0
6106,49,45,1
6109,111,5,0
6109,111,37,0
6109,111,50,1
6109,111,52,1
6109,111,54,1
6109,111,58,0
6109,111,66,0
6109,111,92,0
6112,11,1,0
6113,47,23,1
6113,47,34,1
6113,47,42,0
6115,23,8,0
6115,23,15,0
6115,23,19,0
6116,55,39,0
6119,22,16,1
6121,9,4,0
6122,12,8,0
6124,69,0,0
6124,69,26,1
6124,69,30,1
6124,69,38,1
6124,69,40,1
6124,69,56,0
6124,69,57,0
6124,69,63,0
6125,27,21,0
6128,20,4,0
6128,20,10,0
6129,72,5,1
6129,72,7,0
6129,72,8,0
6129,72,25,0
6129,72,32,0
6130,35,25,0
6131,32,26,1
6131,32,30,1
6132,12,10,0
6133,91,6,0
6133,91,7,0
6133,91,24,0
6133,91,73,0
6135,19,5,1
6136,13,11,0
6140,20,0,0
6142,8,4,0
6143,50,27,0
6143,50,28,1
6143,50,47,1
6145,53,4,1
6145,53,23,0
6145,53,29,1
6145,53,34,0
6145,53,52,0
6146,10,8,0
6150,34,17,1
6150,34,18,1
6150,34,31,0
6151,50,3,1
6151,50,5,0
6151,50,26,0
6151,50,49,0
6152,22,5,0
6154,15,13,1
6156,38,4,1
6156,38,8,1
6157,35,3,0
6157,35,8,0
6157,35,17,1
6157,35,18,0
6159,29,9,1
6159,29,16,1
6159,29,23,1
6160,39,16,1
6160,39,20,1
6160,39,30,0
6164,24,1,1
6164,24,11,0
6164,24,16,1
6164,24,23,0
6166,18,4,0
6167,20,4,0
6167,20,10,0
6167,20,11,0
6168,13,7,1
6169,131,7,1
6169,131,22,0
6169,131,27,0
6169,131,36,1
6169,131,45,0
6169,131,50,0
6169,131,78,1
6169,131,88,1
6169,131,94,1
6169,131,100,1
6169,131,102,1
6169,131,127,0
6171,11,9,0
6176,19,15,1
6177,28,22,0
6181,11,2,0
6188,8,1,1
6189,38,30,0
6189,38,36,0
6190,51,3,1
6190,51,16,0
6190,51,47,0
6191,13,4,0
6191,13,9,1
6193,14,0,0
6197,21,1,0
6198,57,56,0
6199,61,26,0
6199,61,34,0
6199,61,36,0
6199,61,58,1
6201,8,0,1
6201,8,1,0
6203,19,7,0
6203,19,10,0
6203,19,13,1
6205,7,2,1
6208,41,0,0
6211,23,13,1
6211,23,15,0
6212,14,9,0
6213,18,7,1
6214,25,15,0
6215,57,8,1
6215,57,17,0
6215,57,21,0
6215,57,25,1
6218,27,7,0
6219,38,26,1
6219,38,27,0
6219,38,35,0
6221,44,4,0
6223,17,12,0
6223,17,14,1
6226,18,6,1
6227,4,0,1
6228,16,14,0
6230,47,4,0
6230,47,8,0
6230,47,16,1
6230,47,46,0
6232,105,13,1
6232,105,29,1
6232,105,58,0
6232,105,80,0
6232,105,87,0
6232,105,102,0
6235,43,0,1
6235,43,2,1
6235,43,5,0
6235,43,9,0
6235,43,19,0
6235,43,36,0
6237,29,25,1
6238,12,10,1
6239,32,17,1
6239,32,24,1
6241,2,1,0
6242,11,4,1
6242,11,5,0
6244,41,13,0
6245,32,5,0
6248,15,4,0
6248,15,8,0
6249,26,1,1
6249,26,4,0
6249,26,10,0
6249,26,23,0
6251,37,1,1
6251,37,9,1
6251,37,22,0
6252,22,10,1
6252,22,13,0
6252,22,19,0
6256,19,1,0
6256,19,8,1
6257,36,12,0
6257,36,21,1
6257,36,35,0
6258,7,2,0
6259,9,7,1
6259,9,8,0
6260,16,15,0
6262,13,3,0
6262,13,6,0
6262,13,7,0
6264,24,1,1
6266,16,11,0
6266,16,15,0
6267,11,0,0
6267,11,3,0
6271,25,6,0
6271,25,15,1
6271,25,19,1
6271,25,22,0
6276,13,1,0
6277,4,1,0
6279,54,9,0
6279,54,29,0
6279,54,36,0
6279,54,43,1
6282,26,1,0
6282,26,7,0
6283,26,12,1
6285,23,5,0
6286,30,18,0
6287,26,4,0
6287,26,23,0
6288,10,8,0
6289,30,20,0
6289,30,26,0
6292,58,42,1
6292,58,44,0
6292,58,56,0
6293,8,7,0
6296,40,26,1
6300,10,0,0
6300,10,5,1
6310,32,4,1
6310,32,10,1
6310,32,24,0
6315,48,38,1
6318,5,1,0
6319,12,10,0
6321,4,0,0
6321,4,1,1
6322,14,6,0
6325,2,1,0
6326,9,0,0
6327,4,0,1
6327,4,3,0
6328,16,11,0
6330,23,0,0
6330,23,13,1
6330,23,14,0
6330,23,20,1
6332,5,2,0
6333,3,1,0
6334,21,0,0
6334,21,2,1
6334,21,3,1
6335,9,3,1
6336,51,3,1
6336,51,31,1
6336,51,34,1
6336,51,38,1
6339,55,9,0
6339,55,17,0
6339,55,25,0
6339,55,27,0
6339,55,49,1
6342,37,13,1
6342,37,16,1
6342,37,32,1
6343,20,19,0
6345,26,19,0
6345,26,21,0
6346,30,14,0
6346,30,23,0
6346,30,26,1
6348,11,1,1
6348,11,5,0
6349,1,0,0
6353,34,25,0
6354,1,0,0
6355,86,6,0
6355,86,27,0
6355,86,29,1
6355,86,46,0
6355,86,47,0
6355,86,61,0
6355,86,68,0
6355,86,73,0
6357,32,21,1
6363,53,25,0
6366,43,0,0
6366,43,4,0
6366,43,10,0
6366,43,17,1
6366,43,22,1
6369,112,2,0
6369,112,36,0
6369,112,44,0
6369,112,62,0
6369,112,87,0
6369,112,91,0
6369,112,104,1
6370,17,1,0
6371,38,5,0
6371,38,12,0
6371,38,17,0
6374,28,21,0
6374,28,23,0
6376,35,1,0
6376,35,13,1
6377,54,16,0
6377,54,23,0
6377,54,40,1
6377,54,47,0
6379,32,8,0
6379,32,14,0
6379,32,29,1
6380,59,3,0
6380,59,34,0
6382,48,7,0
6382,48,28,0
6382,48,33,1
6383,4,2,1
6384,12,3,0
6386,46,14,0
6386,46,31,0
6387,19,0,0
6387,19,15,1
6390,61,19,0
6390,61,35,0
6390,61,38,0
6390,61,45,0
6390,61,51,1
6390,61,52,1
6391,16,2,1
6391,16,6,0
6391,16,8,1
6392,51,16,1
6392,51,23,1
6392,51,46,1
6393,14,1,0
6396,20,14,0
6396,20,17,1
6397,12,4,1
6398,62,20,0
6398,62,23,0
6398,62,27,1
6398,62,47,0
6399,33,24,1
6399,33,26,0
6401,55,7,0
6401,55,21,0
6401,55,28,1
6401,55,46,0
6401,55,54,0
6402,21,1,0
6402,21,20,0
6406,3,1,0
6407,36,11,0
6407,36,13,0
6407,36,20,1
6408,16,11,0
6409,41,27,1
6409,41,29,1
6409,41,36,0
6412,17,13,0
6414,17,7,1
6414,17,13,0
6414,17,15,0
6416,20,10,1
6417,14,6,0
6417,14,10,0
6418,2,0,0
6419,132,7,0
6419,132,26,1
6419,132,52,1
6419,132,73,0
6419,132,84,1
6419,132,113,1
6419,132,122,0
6419,132,125,1
6419,132,129,1
6420,16,5,1
6421,16,15,0
6422,10,0,0
6424,97,52,0
6424,97,68,0
6425,36,23,0
6425,36,30,0
6426,11,2,0
6426,11,8,0
6427,19,13,0
6432,12,5,1
6435,9,6,0
6436,75,38,0
6436,75,52,0
6436,75,56,0
6436,75,58,0
6436,75,63,0
6436,75,64,0
6437,106,59,0
6437,106,80,1
6437,106,94,1
6437,106,97,1
6437,106,104,0
6438,14,0,0
6438,14,4,0
6438,14,12,0
6439,32,2,0
6439,32,5,0
6439,32,21,0
6439,32,23,0
6441,221,20,0
6441,221,27,0
6441,221,34,0
6441,221,37,0
6441,221,47,0
6441,221,50,0
6441,221,53,0
6441,221,56,0
6441,221,89,1
6441,221,96,1
6441,221,97,0
6441,221,129,0
6441,221,133,0
6441,221,166,0
6441,221,186,0
6441,221,196,0
6441,221,219,0
6443,61,2,0
6443,61,14,1
6443,61,30,0
6443,61,45,0
6443,61,54,0
6445,32,0,0
6445,32,1,1
6445,32,2,1
6445,32,21,0
6446,31,14,0
6446,31,16,0
6447,71,11,0
6447,71,16,0
6447,71,51,0
6447,71,63,1
6448,46,10,0
6449,43,42,0
6450,46,4,0
6450,46,29,0
6450,46,40,1
6451,23,18,0
6452,5,4,0
6455,91,17,0
6455,91,36,0
6455,91,37,0
6455,91,48,0
6455,91,60,0
6455,91,78,1
6455,91,87,0
6457,16,14,1
6458,83,3,0
6458,83,65,0
6459,53,9,0
6459,53,30,0
6459,53,36,0
6459,53,43,0
6460,23,10,0
6461,14,1,0
6461,14,3,0
6463,24,9,1
6463,24,20,1
6464,69,28,0
6464,69,41,0
6464,69,50,0
6465,55,18,0
6465,55,28,1
6465,55,31,1
6465,55,47,1
6468,22,8,1
6470,3,0,0
6471,94,3,0
6471,94,6,0
6471,94,30,0
6471,94,39,0
6471,94,61,0
6471,94,64,0
6471,94,69,0
6471,94,72,0
6472,41,19,0
6472,41,28,0
6473,21,2,1
6473,21,3,0
6473,21,11,1
6475,44,2,1
6475,44,6,0
6475,44,18,0
6475,44,23,0
6475,44,28,0
6475,44,42,1
6476,52,5,1
6476,52,8,0
6476,52,10,1
6477,5,1,0
6479,41,3,0
6479,41,4,1
6479,41,19,1
6479,41,37,0
6479,41,40,0
6481,8,3,1
6482,21,0,0
6482,21,13,0
6483,59,13,0
6483,59,22,1
6483,59,42,1
6484,27,2,0
6484,27,5,0
6485,14,11,0
6486,28,10,1
6486,28,13,0
6488,19,12,0
6489,71,26,0
6489,71,39,0
6489,71,43,0
6489,71,48,0
6489,71,57,0
6489,71,58,0
6490,78,17,0
6490,78,30,0
6490,78,38,0
6490,78,40,0
6490,78,47,1
6490,78,58,0
6490,78,59,0
6493,15,8,0
6494,13,11,0
6495,10,7,0
6497,17,3,1
6497,17,4,1
6497,17,5,1
6497,17,8,1
6498,1,0,0
6499,24,7,1
6501,39,13,1
6503,15,13,1
6505,23,12,1
6506,28,22,0
6507,22,16,0
6507,22,21,0
6510,65,4,0
6510,65,7,1
6510,65,25,1
6510,65,41,0
6510,65,54,1
6511,39,37,0
6516,1,0,0
6520,34,15,1
6520,34,33,0
6522,1,0,0
6524,31,3,0
6524,31,25,0
6524,31,29,1
6525,18,12,1
6525,18,16,1
6526,15,0,0
6526,15,3,0
6526,15,8,1
6527,33,18,1
6528,24,22,0
6529,17,2,0
6531,6,4,0
6534,38,3,0
6534,38,12,0
6534,38,29,0
6535,53,9,0
6535,53,47,0
6535,53,50,1
6536,74,12,0
6536,74,14,0
6536,74,24,0
6536,74,26,0
6536,74,34,0
6537,61,14,0
6537,61,20,1
6539,8,7,0
6540,6,4,1
6541,33,12,0
6541,33,15,0
6542,5,1,0
6543,36,8,0
6544,10,0,0
6544,10,4,1
6546,67,1,0
6546,67,8,1
6548,79,3,0
6548,79,29,0
6548,79,34,0
6548,79,55,1
6548,79,76,1
6549,21,18,1
6554,53,21,0
6554,53,45,0
6554,53,49,0
6554,53,50,0
6555,46,15,1
6555,46,27,0
6555,46,29,0
6555,46,32,1
6555,46,36,0
6557,31,10,0
6557,31,14,1
6559,36,25,1
6559,36,32,0
6559,36,33,0
6561,50,24,1
6561,50,25,0
6561,50,39,0
6562,22,2,1
6563,53,4,1
6563,53,12,0
6563,53,19,1
6563,53,34,0
6563,53,46,0
6567,28,27,0
6570,8,5,1
6571,40,0,0
6571,40,4,0
6571,40,35,0
6572,24,4,1
6572,24,9,0
6572,24,16,0
6572,24,22,0
6574,69,0,0
6574,69,19,0
6574,69,34,0
6574,69,37,1
6574,69,40,0
6574,69,44,0
6575,16,4,1
6576,39,12,1
6576,39,14,1
6576,39,35,0
6577,25,1,1
6578,21,4,0
6578,21,6,0
6578,21,14,1
6579,32,5,1
6579,32,23,0
6580,6,1,0
6582,47,16,1
6582,47,32,0
6583,26,18,0
6585,8,3,0
6585,8,4,0
6586,56,6,0
6586,56,26,0
6586,56,37,1
6589,20,7,0
6589,20,8,0
6589,20,16,1
6591,49,0,0
6591,49,17,1
6594,36,31,1
6595,15,4,0
6595,15,9,0
6597,63,1,0
6597,63,18,0
6597,63,37,0
6597,63,38,0
6598,25,6,0
6599,45,8,1
6599,45,33,0
6600,31,3,1
6600,31,24,1
6601,18,5,0
6602,79,19,0
6602,79,48,1
6606,41,6,1
6606,41,11,0
6606,41,25,0
6606,41,34,1
6606,41,37,1
6609,46,15,0
6609,46,16,0
6609,46,45,0
6610,20,0,1
6610,20,7,0
6610,20,8,0
6612,42,7,1
6612,42,10,0
6612,42,14,1
6612,42,31,0
6614,27,2,0
6614,27,23,1
6615,42,15,1
6615,42,19,1
6615,42,25,1
6616,53,2,0
6616,53,27,1
6616,53,48,0
6617,28,15,0
6618,141,10,0
6618,141,22,0
6618,141,28,0
6618,141,31,1
6618,141,37,0
6618,141,42,1
6618,141,82,0
6618,141,97,1
6618,141,100,1
6618,141,104,1
6618,141,111,1
6618,141,132,1
6619,63,4,1
6619,63,6,0
6619,63,18,0
6619,63,30,1
6619,63,34,0
6619,63,36,1
6619,63,46,1
6620,49,2,0
6620,49,19,1
6620,49,39,1
6620,49,43,1
6621,17,16,0
6622,35,9,0
6622,35,19,0
6622,35,21,1
6623,46,39,1
6624,19,3,1
6626,62,5,0
6626,62,13,0
6626,62,30,0
6626,62,31,0
6629,39,23,0
6631,30,7,0
6631,30,10,0
6631,30,19,1
6632,10,9,0
6633,77,35,1
6633,77,37,1
6633,77,54,1
6633,77,56,1
6633,77,63,0
6633,77,70,0
6633,77,71,1
6634,18,1,0
6634,18,13,0
6635,32,29,0
6636,5,1,0
6639,96,8,0
6639,96,24,0
6639,96,35,0
6639,96,48,0
6639,96,59,0
6639,96,76,1
6640,13,0,0
6640,13,5,1
6640,13,6,0
6641,29,10,1
6641,29,13,0
6641,29,26,1
6642,19,7,1
6642,19,9,1
6643,1,0,0
6644,14,2,1
6646,41,40,0
6647,31,16,0
6647,31,24,0
6648,49,10,0
6648,49,26,1
6650,24,1,0
6650,24,6,1
6653,16,7,1
6654,29,1,1
6656,14,3,1
6656,14,12,0
6658,67,1,0
6659,30,23,0
6661,20,0,0
6661,20,13,0
6662,50,8,0
6663,43,41,0
6666,26,10,1
6666,26,24,1
6668,17,0,0
6668,17,11,1
6669,81,41,0
6669,81,60,1
6669,81,64,0
6669,81,69,0
6669,81,78,1
6670,73,41,0
6670,73,62,0
6671,3,1,0
6672,47,18,1
6674,44,13,1
6674,44,28,1
6674,44,37,1
6674,44,41,0
6675,82,39,0
6675,82,53,0
6675,82,55,0
3,19,1,0
3,19,7,1
4,40,7,0
5,53,8,0
5,53,31,1
10,4,3,0
11,51,19,0
11,51,22,0
20,9,6,0
23,12,0,0
30,17,6,0
31,22,1,1
31,22,6,0
31,22,19,0
32,20,16,0
34,20,14,0
37,29,2,0
37,29,14,0
37,29,23,0
41,15,7,0
43,22,12,0
44,21,0,1
48,20,2,1
48,20,5,0
48,20,14,1
50,9,6,0
50,9,7,0
52,5,3,1
52,5,4,0
55,22,21,0
59,19,13,0
61,39,5,0
67,12,3,0
69,1,0,0
75,51,3,0
75,51,31,0
76,146,0,0
76,146,3,1
76,146,7,1
76,146,28,1
76,146,74,1
76,146,79,1
76,146,106,1
76,146,122,0
76,146,131,0
76,146,133,0
76,146,136,1
76,146,143,0
77,56,4,0
77,56,6,0
77,56,17,0
77,56,19,0
77,56,29,0
77,56,30,1
78,27,5,0
78,27,20,0
82,10,6,0
82,10,7,0
82,10,8,1
83,9,8,0
85,33,27,0
88,3,1,0
89,16,13,0
91,6,5,0
92,26,8,0
92,26,16,0
92,26,18,0
97,39,37,0
98,17,9,0
101,12,2,0
101,12,7,0
104,3,1,0
108,3,2,0
110,19,11,0
111,35,1,0
111,35,25,0
111,35,30,0
113,3,2,0
114,1,0,0
117,22,1,0
117,22,17,0
119,50,0,0
119,50,26,1
119,50,33,0
119,50,37,1
126,9,4,1
126,9,5,1
127,10,2,0
127,10,7,0
127,10,8,0
129,5,1,1
131,70,7,0
131,70,59,0
134,11,2,0
135,6,5,0
138,7,2,0
142,27,1,0
142,27,10,0
142,27,14,0
142,27,25,0
145,8,1,0
146,25,11,0
146,25,15,0
146,25,17,0
146,25,18,0
146,25,21,0
152,30,20,1
154,2,0,0
156,2,0,1
157,5,4,0
158,14,3,1
158,14,7,0
159,3,0,0
161,11,8,0
161,11,10,0
162,7,4,0
168,5,4,0
172,13,1,0
172,13,3,1
176,10,5,0
177,22,7,0
178,10,6,0
178,10,7,0
179,9,0,0
181,8,2,0
191,53,1,0
191,53,19,0
191,53,20,0
191,53,23,0
191,53,31,0
191,53,46,0
196,37,23,1
199,74,26,0
199,74,43,0
199,74,52,0
199,74,73,0
204,14,3,0
204,14,4,0
205,7,2,0
209,11,0,0
216,13,9,0
222,19,5,0
223,16,13,0
226,50,2,0
226,50,8,0
226,50,33,1
235,13,10,1
236,5,1,0
238,1,0,0
240,19,13,0
241,10,1,0
245,5,2,0
245,5,4,0
246,14,7,1
246,14,9,0
250,66,7,0
250,66,13,0
250,66,16,0
250,66,40,0
250,66,42,1
250,66,52,0
250,66,61,0
251,2,1,0
252,34,14,0
252,34,16,0
252,34,22,0
257,23,9,0
257,23,10,0
258,1,0,0
259,4,0,0
260,11,8,0
268,19,0,0
270,1,0,0
273,31,12,0
275,19,13,0
277,2,0,0
279,18,9,1
281,20,10,1
284,10,4,0
285,3,0,0
294,7,4,0
295,18,17,0
296,5,3,1
300,2,1,0
301,2,1,0
307,17,9,0
310,57,3,0
310,57,13,0
310,57,21,0
310,57,50,1
312,6,4,0
315,8,0,1
317,60,23,0
317,60,28,0
319,11,5,1
320,17,4,1
320,17,8,0
322,5,0,0
322,5,3,0
324,23,7,0
324,23,19,0
325,20,3,1
327,10,4,0
328,9,5,0
330,20,2,0
332,5,4,0
336,9,1,0
338,38,8,0
338,38,10,0
338,38,13,0
339,12,5,1
340,11,3,0
344,48,11,1
344,48,31,0
346,12,4,1
349,27,22,1
350,25,9,0
350,25,24,0
351,8,2,0
355,1,0,0
363,38,10,0
364,22,6,1
364,22,13,0
367,16,14,1
370,4,0,0
371,37,18,0
371,37,28,0
377,38,15,0
377,38,36,0
379,25,21,0
381,15,11,0
381,15,12,0
385,4,3,0
389,11,10,0
390,6,0,0
394,8,4,0
402,5,0,1
404,22,3,0
404,22,7,0
404,22,15,0
404,22,21,0
407,19,3,0
407,19,11,0
407,19,14,0
408,13,1,0
408,13,5,0
412,12,5,0
412,12,7,0
418,19,4,0
418,19,17,0
419,19,18,0
420,11,5,1
420,11,8,0
420,11,10,0
422,4,0,1
425,9,1,0
426,5,0,0
427,30,1,0
427,30,7,0
427,30,28,0
431,5,2,1
432,21,4,0
434,32,8,0
434,32,10,0
434,32,21,0
434,32,28,0
435,14,1,1
435,14,13,0
442,11,3,0
445,3,2,0
447,15,14,0
452,7,4,0
454,25,16,0
456,32,2,0
456,32,30,0
461,104,15,0
461,104,16,0
461,104,25,1
461,104,32,0
461,104,42,0
461,104,50,0
461,104,66,0
461,104,71,0
461,104,92,0
462,9,6,0
462,9,7,0
463,12,5,0
463,12,7,0
467,28,7,0
468,50,27,1
468,50,39,0
469,28,9,0
469,28,15,0
471,11,10,0
473,32,4,0
473,32,6,0
473,32,9,0
476,23,3,0
476,23,4,1
477,24,12,0
481,7,0,0
482,9,8,0
484,15,8,0
485,11,4,0
485,11,7,1
486,16,5,0
486,16,11,1
487,8,4,1
489,25,6,0
489,25,8,1
489,25,19,0
490,28,2,0
492,27,0,0
494,74,25,0
494,74,42,0
494,74,44,0
494,74,49,0
494,74,50,0
494,74,72,0
497,24,7,0
497,24,9,0
501,22,3,0
501,22,4,0
501,22,14,0
503,28,7,0
503,28,25,0
505,49,14,1
507,46,5,0
507,46,14,0
507,46,27,0
507,46,28,0
508,5,0,1
508,5,3,0
509,23,1,0
509,23,5,1
509,23,6,0
509,23,13,0
509,23,14,1
509,23,16,0
512,8,7,0
516,24,2,0
516,24,15,0
521,11,1,1
522,33,10,0
522,33,23,0
522,33,28,1
525,12,4,0
527,11,9,0
530,9,2,0
530,9,3,0
534,21,17,0
535,9,1,1
539,33,2,0
539,33,19,0
539,33,26,0
541,13,6,1
541,13,11,0
542,67,8,0
542,67,11,0
542,67,20,0
543,37,5,0
543,37,31,0
544,128,2,0
544,128,5,0
544,128,32,0
544,128,45,0
544,128,112,0
544,128,120,0
544,128,123,0
545,56,17,0
545,56,28,0
545,56,46,0
545,56,50,0
549,37,4,1
549,37,16,0
549,37,32,0
552,29,2,0
552,29,13,0
554,5,0,1
554,5,4,0
558,13,5,1
558,13,6,0
560,26,1,0
563,14,5,0
570,6,4,0
571,19,0,1
571,19,15,0
571,19,17,0
572,38,4,0
572,38,12,0
572,38,26,0
572,38,34,0
576,39,3,0
576,39,8,1
576,39,23,0
579,1,0,0
580,6,5,0
582,4,3,0
583,14,4,1
583,14,7,0
585,8,5,1
587,29,4,1
587,29,7,0
587,29,28,0
591,19,3,0
593,19,5,1
593,19,6,0
595,53,16,0
595,53,24,0
595,53,44,1
595,53,49,0
596,14,6,1
596,14,11,1
598,9,5,0
599,2,1,0
600,22,11,0
601,9,3,1
601,9,5,0
601,9,6,0
604,38,1,0
604,38,14,0
604,38,16,1
604,38,31,0
604,38,37,0
605,22,1,0
607,12,7,0
608,30,9,0
608,30,24,0
610,21,5,0
610,21,20,0
612,26,9,0
612,26,17,0
614,11,0,0
614,11,3,0
615,32,3,1
615,32,4,1
615,32,12,1
615,32,24,0
618,47,7,0
618,47,8,0
618,47,17,0
618,47,33,0
618,47,34,0
619,33,6,0
619,33,20,1
619,33,22,0
619,33,24,1
620,28,27,0
627,21,1,0
627,21,6,0
627,21,15,0
628,60,3,0
628,60,5,0
628,60,20,0
628,60,25,0
628,60,48,0
629,16,5,1
632,26,1,0
632,26,22,0
632,26,23,1
633,42,6,0
633,42,34,0
634,31,4,0
634,31,5,0
636,46,7,1
636,46,32,1
638,15,1,0
638,15,7,1
639,52,16,0
639,52,28,0
639,52,51,0
640,5,0,0
641,8,5,0
643,19,1,0
643,19,7,0
643,19,8,0
644,14,0,0
644,14,13,0
645,7,0,0
645,7,5,0
647,42,11,0
647,42,38,0
649,4,0,0
650,8,2,0
651,40,0,0
651,40,22,0
654,30,0,0
654,30,2,0
654,30,3,1
654,30,17,0
655,17,4,0
655,17,9,0
656,41,10,0
656,41,19,0
656,41,33,0
656,41,36,0
656,41,38,0
659,13,0,0
660,21,6,0
661,5,0,0
663,3,1,0
664,22,6,0
669,3,2,0
671,4,0,0
674,63,42,0
674,63,56,0
683,18,2,0
683,18,5,0
686,25,4,0
687,25,7,0
687,25,15,0
688,35,6,0
688,35,15,0
688,35,17,0
688,35,25,0
688,35,33,0
689,24,2,0
689,24,3,0
691,36,5,0
691,36,8,0
691,36,24,0
695,31,1,1
695,31,29,0
697,15,8,0
697,15,14,0
698,12,2,1
700,28,20,1
701,13,1,0
701,13,6,1
701,13,9,1
704,20,12,1
705,20,8,1
707,29,10,0
707,29,18,1
709,29,12,0
713,44,5,0
713,44,24,1
714,40,7,1
714,40,13,1
715,50,1,0
715,50,27,1
715,50,34,0
715,50,39,0
718,29,3,1
718,29,8,1
719,5,1,0
721,13,8,0
722,3,2,0
723,54,17,0
723,54,19,0
723,54,46,1
725,9,2,0
726,33,6,0
726,33,15,0
727,23,12,1
727,23,15,0
727,23,17,0
728,13,1,0
728,13,12,0
730,7,2,0
731,4,0,0
733,1,0,0
734,19,3,0
734,19,11,0
736,9,1,0
736,9,6,0
742,16,2,0
743,56,2,0
743,56,23,0
743,56,25,0
743,56,32,0
744,4,1,1
746,1,0,0
747,36,2,0
747,36,5,1
747,36,13,0
747,36,19,0
748,53,15,0
748,53,52,0
749,23,6,0
749,23,7,0
753,22,1,0
753,22,9,0
753,22,11,0
755,15,8,0
755,15,13,0
756,11,5,0
757,35,11,1
758,25,4,1
759,48,1,0
759,48,12,0
759,48,15,0
759,48,33,1
759,48,41,0
760,28,10,0
762,41,14,0
762,41,33,1
764,38,2,0
764,38,15,1
768,38,1,0
769,23,9,1
770,12,0,0
770,12,11,0
773,2,1,0
774,5,2,1
775,25,4,0
775,25,22,0
778,42,8,0
778,42,20,0
778,42,24,1
778,42,35,0
778,42,40,1
782,31,0,0
782,31,13,0
782,31,24,0
783,40,0,0
783,40,22,0
783,40,23,0
784,38,18,0
784,38,25,0
784,38,28,0
784,38,35,0
785,18,6,0
786,9,8,0
788,4,0,0
790,26,10,0
791,10,4,0
792,7,0,0
793,22,10,0
793,22,21,0
794,50,22,0
794,50,30,0
795,34,3,0
798,12,0,0
800,56,14,0
800,56,18,1
800,56,21,0
800,56,24,0
800,56,31,0
800,56,38,1
802,24,5,0
802,24,7,0
802,24,22,0
803,28,13,0
804,28,18,0
804,28,20,0
808,28,27,0
818,27,3,0
824,26,10,0
824,26,20,1
826,33,1,1
826,33,29,0
828,10,4,1
829,14,2,1
829,14,11,0
830,11,7,0
834,6,1,1
834,6,2,0
834,6,3,0
836,11,7,0
837,53,4,0
837,53,45,0
838,9,1,0
838,9,4,0
841,15,0,0
844,39,17,0
846,22,18,0
848,32,0,0
848,32,15,0
851,3,0,0
852,15,14,0
853,34,20,0
853,34,26,0
853,34,30,0
856,12,1,0
859,17,1,0
864,27,20,0
865,32,4,1
868,22,11,0
868,22,13,0
868,22,17,0
869,6,5,0
870,11,9,0
873,53,1,0
873,53,18,0
873,53,44,1
874,6,2,1
875,17,6,1
875,17,15,0
876,11,2,0
876,11,9,0
878,13,10,0
882,13,2,0
884,31,21,1
884,31,27,1
886,12,7,0
887,3,2,0
890,9,3,1
894,29,15,0
894,29,19,0
894,29,21,1
898,3,0,0
905,15,3,0
913,21,5,0
913,21,13,0
913,21,17,0
913,21,19,0
914,50,22,1
915,1,0,0
916,21,19,0
917,43,5,0
917,43,8,0
917,43,29,0
917,43,31,1
928,15,8,0
928,15,14,0
930,1,0,0
931,15,2,1
933,23,14,0
935,8,7,0
937,16,15,0
941,33,4,0
941,33,21,1
941,33,28,0
941,33,31,0
943,9,3,0
946,12,0,0
948,51,8,1
948,51,22,0
948,51,48,0
948,51,50,0
950,48,1,0
950,48,41,0
951,9,0,0
953,31,8,1
953,31,9,1
954,19,5,1
956,7,1,0
956,7,5,1
959,64,0,1
959,64,1,1
959,64,41,0
959,64,61,1
961,43,0,0
961,43,9,0
961,43,11,0
961,43,35,0
962,24,0,1
962,24,5,0
962,24,7,0
963,22,12,0
964,14,3,0
964,14,5,0
964,14,8,0
970,2,0,0
971,32,12,0
971,32,23,0
971,32,31,0
974,9,7,0
978,38,0,0
978,38,13,1
978,38,25,0
981,7,2,0
983,42,0,0
983,42,15,0
983,42,23,0
983,42,29,0
986,36,1,0
986,36,5,0
986,36,8,0
986,36,12,0
989,27,3,1
989,27,17,0
989,27,20,0
990,16,0,0
990,16,8,0
994,36,6,0
994,36,20,0
994,36,30,0
995,22,8,0
997,20,15,1
998,45,12,0
998,45,35,0
998,45,36,0
999,49,25,0
1001,29,6,1
1002,26,19,0
1004,26,6,0
1004,26,17,1
1006,9,8,0
1007,24,11,0
1007,24,13,0
1007,24,17,1
1007,24,19,0
1009,35,33,1
1011,30,6,1
1011,30,13,1
1020,20,6,0
1022,59,9,1
1022,59,14,0
1022,59,24,0
1022,59,27,0
1022,59,34,0
1022,59,36,0
1022,59,50,0
1023,31,9,0
1023,31,12,0
1023,31,26,0
1024,29,6,0
1025,14,4,1
1025,14,9,1
1025,14,11,0
1026,37,1,0
1026,37,5,1
1029,52,5,0
1029,52,27,0
1031,46,19,0
1032,13,7,0
1033,14,2,0
1033,14,6,0
1033,14,8,1
1033,14,9,1
1033,14,10,1
1034,12,3,0
1036,49,31,0
1036,49,32,1
1036,49,33,0
1036,49,48,0
